,stasiun,pm10,so2,co,o3,no2,categori
307,DKI5 (Kebon Jeruk),56.0,9.0,6.0,37.0,13.0,SEDANG
308,DKI5 (Kebon Jeruk),56.0,9.0,6.0,55.0,10.0,SEDANG
309,DKI5 (Kebon Jeruk),76.0,8.0,12.0,109.0,11.0,TIDAK SEHAT
310,DKI5 (Kebon Jeruk),56.0,11.0,5.0,91.0,12.0,SEDANG
311,DKI5 (Kebon Jeruk),57.0,9.0,8.0,77.0,11.0,SEDANG
312,DKI5 (Kebon Jeruk),58.0,11.0,9.0,72.0,13.0,SEDANG
313,DKI5 (Kebon Jeruk),62.0,8.0,10.0,91.0,16.0,SEDANG
314,DKI5 (Kebon Jeruk),52.0,7.0,14.0,99.0,19.0,SEDANG
315,DKI5 (Kebon Jeruk),57.0,9.0,21.0,89.0,19.0,SEDANG
316,DKI5 (Kebon Jeruk),69.0,7.0,10.0,110.0,11.0,TIDAK SEHAT
317,DKI5 (Kebon Jeruk),67.0,7.0,13.0,75.0,12.0,SEDANG
318,DKI5 (Kebon Jeruk),65.0,7.0,9.0,60.0,20.0,SEDANG
319,DKI5 (Kebon Jeruk),62.0,7.0,11.0,81.0,14.0,SEDANG
320,DKI5 (Kebon Jeruk),61.0,6.0,15.0,70.0,12.0,SEDANG
321,DKI5 (Kebon Jeruk),77.0,8.0,12.0,87.0,13.0,SEDANG
322,DKI5 (Kebon Jeruk),72.0,8.0,7.0,74.0,17.0,SEDANG
323,DKI5 (Kebon Jeruk),64.0,8.0,10.0,97.0,11.0,SEDANG
324,DKI5 (Kebon Jeruk),70.0,8.0,12.0,98.0,12.0,SEDANG
325,DKI5 (Kebon Jeruk),66.0,8.0,7.0,83.0,8.0,SEDANG
326,DKI5 (Kebon Jeruk),79.0,8.0,10.0,88.0,13.0,SEDANG
327,DKI5 (Kebon Jeruk),80.0,7.0,11.0,118.0,11.0,TIDAK SEHAT
328,DKI5 (Kebon Jeruk),85.0,9.0,10.0,128.0,13.0,TIDAK SEHAT
329,DKI5 (Kebon Jeruk),80.0,8.0,12.0,84.0,13.0,SEDANG
330,DKI5 (Kebon Jeruk),64.0,7.0,25.0,51.0,14.0,SEDANG
331,DKI5 (Kebon Jeruk),75.0,9.0,12.0,127.0,10.0,TIDAK SEHAT
332,DKI5 (Kebon Jeruk),68.0,7.0,8.0,68.0,10.0,SEDANG
333,DKI5 (Kebon Jeruk),76.0,10.0,13.0,87.0,15.0,SEDANG
334,DKI5 (Kebon Jeruk),55.0,7.0,8.0,140.0,10.0,TIDAK SEHAT
335,DKI5 (Kebon Jeruk),65.0,11.0,16.0,113.0,16.0,TIDAK SEHAT
336,DKI5 (Kebon Jeruk),61.0,9.0,10.0,81.0,13.0,SEDANG
337,DKI5 (Kebon Jeruk),52.0,12.0,12.0,63.0,12.0,SEDANG
338,DKI5 (Kebon Jeruk),44.0,9.0,6.0,27.0,11.0,BAIK
339,DKI5 (Kebon Jeruk),51.0,7.0,4.0,35.0,5.0,SEDANG
340,DKI5 (Kebon Jeruk),64.0,7.0,5.0,41.0,9.0,SEDANG
341,DKI5 (Kebon Jeruk),48.0,8.0,3.0,83.0,6.0,SEDANG
342,DKI5 (Kebon Jeruk),61.0,8.0,4.0,88.0,7.0,SEDANG
343,DKI5 (Kebon Jeruk),63.0,10.0,4.0,85.0,10.0,SEDANG
344,DKI5 (Kebon Jeruk),66.0,9.0,7.0,34.0,16.0,SEDANG
345,DKI5 (Kebon Jeruk),55.0,9.0,5.0,63.0,9.0,SEDANG
346,DKI5 (Kebon Jeruk),70.0,10.0,9.0,81.0,13.0,SEDANG
347,DKI5 (Kebon Jeruk),52.0,8.0,4.0,68.0,5.0,SEDANG
348,DKI5 (Kebon Jeruk),71.0,10.0,11.0,106.0,16.0,TIDAK SEHAT
349,DKI5 (Kebon Jeruk),50.0,9.0,4.0,95.0,8.0,SEDANG
350,DKI5 (Kebon Jeruk),64.0,8.0,8.0,65.0,12.0,SEDANG
351,DKI5 (Kebon Jeruk),61.0,8.0,11.0,86.0,17.0,SEDANG
352,DKI5 (Kebon Jeruk),67.0,10.0,7.0,63.0,9.0,SEDANG
353,DKI5 (Kebon Jeruk),53.0,9.0,9.0,133.0,13.0,TIDAK SEHAT
354,DKI5 (Kebon Jeruk),60.0,11.0,10.0,97.0,17.0,SEDANG
355,DKI5 (Kebon Jeruk),57.0,9.0,8.0,54.0,11.0,SEDANG
356,DKI5 (Kebon Jeruk),59.0,13.0,9.0,79.0,4.0,SEDANG
357,DKI5 (Kebon Jeruk),62.0,7.0,11.0,60.0,2.0,SEDANG
358,DKI5 (Kebon Jeruk),45.0,8.0,12.0,142.0,3.0,TIDAK SEHAT
359,DKI5 (Kebon Jeruk),62.0,12.0,6.0,69.0,3.0,SEDANG
360,DKI5 (Kebon Jeruk),46.0,9.0,7.0,51.0,2.0,SEDANG
361,DKI5 (Kebon Jeruk),51.0,11.0,13.0,32.0,3.0,SEDANG
362,DKI5 (Kebon Jeruk),29.0,10.0,6.0,37.0,4.0,BAIK
363,DKI5 (Kebon Jeruk),57.0,4.0,59.0,64.0,8.0,SEDANG
364,DKI5 (Kebon Jeruk),37.0,1.0,18.0,81.0,7.0,SEDANG
365,DKI5 (Kebon Jeruk),32.0,1.0,18.0,77.0,10.0,SEDANG
366,DKI5 (Kebon Jeruk),75.0,2.0,56.0,88.0,21.0,SEDANG
367,DKI5 (Kebon Jeruk),56.0,3.0,23.0,74.0,10.0,SEDANG
368,DKI5 (Kebon Jeruk),55.0,3.0,30.0,43.0,9.0,SEDANG
369,DKI5 (Kebon Jeruk),41.0,1.0,12.0,21.0,5.0,BAIK
370,DKI5 (Kebon Jeruk),24.0,2.0,9.0,21.0,4.0,BAIK
371,DKI5 (Kebon Jeruk),31.0,3.0,15.0,27.0,6.0,BAIK
372,DKI5 (Kebon Jeruk),32.0,2.0,9.0,32.0,5.0,BAIK
373,DKI5 (Kebon Jeruk),54.0,7.0,20.0,56.0,7.0,SEDANG
374,DKI5 (Kebon Jeruk),51.0,7.0,17.0,49.0,10.0,SEDANG
375,DKI5 (Kebon Jeruk),57.0,4.0,26.0,49.0,17.0,SEDANG
376,DKI5 (Kebon Jeruk),61.0,7.0,19.0,36.0,7.0,SEDANG
377,DKI5 (Kebon Jeruk),53.0,4.0,14.0,50.0,7.0,SEDANG
378,DKI5 (Kebon Jeruk),30.0,4.0,11.0,34.0,6.0,BAIK
379,DKI5 (Kebon Jeruk),22.0,1.0,11.0,42.0,4.0,BAIK
380,DKI5 (Kebon Jeruk),67.0,3.0,44.0,44.0,10.0,SEDANG
381,DKI5 (Kebon Jeruk),45.0,4.0,24.0,43.0,9.0,BAIK
382,DKI5 (Kebon Jeruk),62.0,3.0,35.0,61.0,11.0,SEDANG
383,DKI5 (Kebon Jeruk),53.0,7.0,21.0,39.0,10.0,SEDANG
384,DKI5 (Kebon Jeruk),36.0,3.0,11.0,23.0,3.0,BAIK
385,DKI5 (Kebon Jeruk),21.0,1.0,7.0,23.0,3.0,BAIK
386,DKI5 (Kebon Jeruk),26.0,4.0,9.0,33.0,6.0,BAIK
387,DKI5 (Kebon Jeruk),48.0,3.0,17.0,33.0,8.0,BAIK
388,DKI5 (Kebon Jeruk),51.0,1.0,41.0,22.0,8.0,SEDANG
389,DKI5 (Kebon Jeruk),26.0,1.0,9.0,31.0,4.0,BAIK
390,DKI5 (Kebon Jeruk),44.0,1.0,23.0,85.0,11.0,SEDANG
391,DKI5 (Kebon Jeruk),38.0,1.0,22.0,50.0,11.0,BAIK
392,DKI5 (Kebon Jeruk),34.0,3.0,25.0,39.0,12.0,BAIK
393,DKI5 (Kebon Jeruk),52.0,8.0,18.0,38.0,8.0,SEDANG
394,DKI5 (Kebon Jeruk),33.0,4.0,14.0,35.0,7.0,BAIK
395,DKI5 (Kebon Jeruk),40.0,2.0,31.0,33.0,9.0,BAIK
396,DKI5 (Kebon Jeruk),47.0,2.0,19.0,39.0,13.0,BAIK
397,DKI5 (Kebon Jeruk),32.0,1.0,16.0,37.0,11.0,BAIK
398,DKI5 (Kebon Jeruk),37.0,1.0,25.0,36.0,13.0,BAIK
399,DKI5 (Kebon Jeruk),53.0,2.0,27.0,36.0,8.0,SEDANG
400,DKI5 (Kebon Jeruk),37.0,2.0,13.0,32.0,11.0,BAIK
401,DKI5 (Kebon Jeruk),53.0,3.0,15.0,38.0,8.0,SEDANG
402,DKI5 (Kebon Jeruk),41.0,1.0,12.0,39.0,8.0,BAIK
403,DKI5 (Kebon Jeruk),56.0,2.0,30.0,37.0,12.0,SEDANG
404,DKI5 (Kebon Jeruk),47.0,1.0,13.0,37.0,8.0,BAIK
405,DKI5 (Kebon Jeruk),67.0,3.0,43.0,36.0,10.0,SEDANG
406,DKI5 (Kebon Jeruk),63.0,3.0,23.0,34.0,10.0,SEDANG
407,DKI5 (Kebon Jeruk),47.0,1.0,16.0,30.0,11.0,BAIK
408,DKI5 (Kebon Jeruk),33.0,1.0,13.0,30.0,9.0,BAIK
409,DKI5 (Kebon Jeruk),54.0,2.0,25.0,35.0,9.0,SEDANG
410,DKI5 (Kebon Jeruk),56.0,1.0,23.0,43.0,9.0,SEDANG
411,DKI5 (Kebon Jeruk),61.0,1.0,22.0,47.0,9.0,SEDANG
412,DKI5 (Kebon Jeruk),37.0,1.0,11.0,35.0,6.0,BAIK
413,DKI5 (Kebon Jeruk),42.0,2.0,29.0,35.0,13.0,BAIK
414,DKI5 (Kebon Jeruk),41.0,1.0,21.0,51.0,12.0,SEDANG
415,DKI5 (Kebon Jeruk),71.0,2.0,53.0,51.0,15.0,SEDANG
416,DKI5 (Kebon Jeruk),55.0,2.0,22.0,46.0,11.0,SEDANG
417,DKI5 (Kebon Jeruk),55.0,3.0,19.0,58.0,8.0,SEDANG
418,DKI5 (Kebon Jeruk),37.0,4.0,11.0,60.0,6.0,SEDANG
419,DKI5 (Kebon Jeruk),56.0,2.0,60.0,61.0,14.0,SEDANG
420,DKI5 (Kebon Jeruk),35.0,2.0,19.0,49.0,11.0,BAIK
421,DKI5 (Kebon Jeruk),58.0,3.0,22.0,56.0,10.0,SEDANG
422,DKI5 (Kebon Jeruk),58.0,2.0,14.0,77.0,9.0,SEDANG
423,DKI5 (Kebon Jeruk),70.0,3.0,30.0,65.0,13.0,SEDANG
424,DKI5 (Kebon Jeruk),58.0,4.0,18.0,51.0,9.0,SEDANG
425,DKI5 (Kebon Jeruk),78.0,3.0,37.0,40.0,12.0,SEDANG
426,DKI5 (Kebon Jeruk),82.0,7.0,43.0,45.0,10.0,SEDANG
427,DKI5 (Kebon Jeruk),113.0,4.0,61.0,66.0,20.0,TIDAK SEHAT
428,DKI5 (Kebon Jeruk),76.0,4.0,35.0,61.0,12.0,SEDANG
429,DKI5 (Kebon Jeruk),75.0,7.0,22.0,62.0,11.0,SEDANG
430,DKI5 (Kebon Jeruk),91.0,4.0,36.0,75.0,11.0,SEDANG
431,DKI5 (Kebon Jeruk),52.0,3.0,13.0,73.0,7.0,SEDANG
432,DKI5 (Kebon Jeruk),43.0,3.0,26.0,48.0,9.0,BAIK
433,DKI5 (Kebon Jeruk),31.0,2.0,26.0,43.0,13.0,BAIK
434,DKI5 (Kebon Jeruk),43.0,2.0,22.0,41.0,12.0,BAIK
435,DKI5 (Kebon Jeruk),52.0,3.0,28.0,42.0,15.0,SEDANG
436,DKI5 (Kebon Jeruk),50.0,3.0,33.0,50.0,24.0,BAIK
437,DKI5 (Kebon Jeruk),65.0,2.0,47.0,83.0,15.0,SEDANG
438,DKI5 (Kebon Jeruk),105.0,4.0,119.0,86.0,24.0,TIDAK SEHAT
439,DKI5 (Kebon Jeruk),74.0,3.0,31.0,73.0,12.0,SEDANG
440,DKI5 (Kebon Jeruk),55.0,3.0,18.0,66.0,8.0,SEDANG
441,DKI5 (Kebon Jeruk),64.0,4.0,28.0,88.0,13.0,SEDANG
442,DKI5 (Kebon Jeruk),62.0,4.0,28.0,79.0,13.0,SEDANG
443,DKI5 (Kebon Jeruk),62.0,4.0,19.0,63.0,8.0,SEDANG
444,DKI5 (Kebon Jeruk),105.0,6.0,54.0,190.0,19.0,TIDAK SEHAT
445,DKI5 (Kebon Jeruk),80.0,5.0,36.0,98.0,20.0,SEDANG
446,DKI5 (Kebon Jeruk),79.0,4.0,31.0,84.0,19.0,SEDANG
447,DKI5 (Kebon Jeruk),89.0,4.0,39.0,65.0,8.0,SEDANG
448,DKI5 (Kebon Jeruk),82.0,3.0,24.0,76.0,10.0,SEDANG
449,DKI5 (Kebon Jeruk),92.0,3.0,56.0,62.0,21.0,SEDANG
450,DKI5 (Kebon Jeruk),69.0,2.0,59.0,66.0,9.0,SEDANG
451,DKI5 (Kebon Jeruk),86.0,4.0,54.0,60.0,13.0,SEDANG
452,DKI5 (Kebon Jeruk),75.0,4.0,31.0,83.0,18.0,SEDANG
453,DKI5 (Kebon Jeruk),111.0,3.0,69.0,90.0,23.0,TIDAK SEHAT
454,DKI5 (Kebon Jeruk),97.0,3.0,48.0,59.0,12.0,SEDANG
455,DKI5 (Kebon Jeruk),87.0,3.0,32.0,108.0,11.0,TIDAK SEHAT
456,DKI5 (Kebon Jeruk),77.0,3.0,51.0,83.0,15.0,SEDANG
457,DKI5 (Kebon Jeruk),76.0,6.0,30.0,98.0,17.0,SEDANG
458,DKI5 (Kebon Jeruk),86.0,5.0,37.0,195.0,17.0,TIDAK SEHAT
459,DKI5 (Kebon Jeruk),64.0,6.0,18.0,88.0,7.0,SEDANG
460,DKI5 (Kebon Jeruk),64.0,4.0,20.0,54.0,9.0,SEDANG
461,DKI5 (Kebon Jeruk),46.0,3.0,17.0,70.0,7.0,SEDANG
462,DKI5 (Kebon Jeruk),83.0,4.0,50.0,75.0,12.0,SEDANG
463,DKI5 (Kebon Jeruk),62.0,3.0,21.0,63.0,9.0,SEDANG
464,DKI5 (Kebon Jeruk),54.0,3.0,17.0,83.0,10.0,SEDANG
465,DKI5 (Kebon Jeruk),100.0,6.0,85.0,65.0,24.0,SEDANG
466,DKI5 (Kebon Jeruk),63.0,9.0,11.0,65.0,8.0,SEDANG
467,DKI5 (Kebon Jeruk),66.0,5.0,23.0,118.0,13.0,TIDAK SEHAT
468,DKI5 (Kebon Jeruk),66.0,3.0,21.0,91.0,9.0,SEDANG
469,DKI5 (Kebon Jeruk),71.0,5.0,29.0,89.0,8.0,SEDANG
470,DKI5 (Kebon Jeruk),81.0,5.0,30.0,111.0,13.0,TIDAK SEHAT
471,DKI5 (Kebon Jeruk),74.0,5.0,11.0,109.0,14.0,TIDAK SEHAT
472,DKI5 (Kebon Jeruk),69.0,4.0,11.0,133.0,12.0,TIDAK SEHAT
473,DKI5 (Kebon Jeruk),90.0,4.0,11.0,146.0,12.0,TIDAK SEHAT
474,DKI5 (Kebon Jeruk),83.0,6.0,52.0,162.0,12.0,TIDAK SEHAT
475,DKI5 (Kebon Jeruk),53.0,4.0,14.0,94.0,9.0,SEDANG
476,DKI5 (Kebon Jeruk),46.0,3.0,12.0,119.0,9.0,TIDAK SEHAT
477,DKI5 (Kebon Jeruk),58.0,5.0,24.0,93.0,9.0,SEDANG
478,DKI5 (Kebon Jeruk),43.0,4.0,9.0,78.0,4.0,SEDANG
479,DKI5 (Kebon Jeruk),51.0,3.0,10.0,57.0,3.0,SEDANG
480,DKI5 (Kebon Jeruk),62.0,5.0,17.0,78.0,7.0,SEDANG
481,DKI5 (Kebon Jeruk),68.0,5.0,26.0,94.0,18.0,SEDANG
482,DKI5 (Kebon Jeruk),59.0,3.0,13.0,88.0,9.0,SEDANG
483,DKI5 (Kebon Jeruk),51.0,4.0,17.0,87.0,6.0,SEDANG
484,DKI5 (Kebon Jeruk),49.0,4.0,20.0,99.0,7.0,SEDANG
485,DKI5 (Kebon Jeruk),48.0,3.0,10.0,98.0,4.0,SEDANG
486,DKI5 (Kebon Jeruk),84.0,4.0,21.0,59.0,11.0,SEDANG
487,DKI5 (Kebon Jeruk),66.0,6.0,46.0,158.0,15.0,TIDAK SEHAT
488,DKI5 (Kebon Jeruk),55.0,4.0,38.0,106.0,14.0,TIDAK SEHAT
489,DKI5 (Kebon Jeruk),51.0,3.0,26.0,76.0,13.0,SEDANG
490,DKI5 (Kebon Jeruk),57.0,4.0,18.0,94.0,11.0,SEDANG
491,DKI5 (Kebon Jeruk),33.0,3.0,7.0,51.0,5.0,SEDANG
492,DKI5 (Kebon Jeruk),64.0,4.0,40.0,180.0,12.0,TIDAK SEHAT
493,DKI5 (Kebon Jeruk),54.0,4.0,21.0,123.0,6.0,TIDAK SEHAT
494,DKI5 (Kebon Jeruk),37.0,4.0,9.0,64.0,4.0,SEDANG
495,DKI5 (Kebon Jeruk),45.0,5.0,13.0,163.0,11.0,TIDAK SEHAT
496,DKI5 (Kebon Jeruk),44.0,3.0,14.0,162.0,6.0,TIDAK SEHAT
497,DKI5 (Kebon Jeruk),55.0,4.0,20.0,178.0,12.0,TIDAK SEHAT
498,DKI5 (Kebon Jeruk),54.0,5.0,23.0,165.0,13.0,TIDAK SEHAT
499,DKI5 (Kebon Jeruk),62.0,5.0,18.0,85.0,17.0,SEDANG
500,DKI5 (Kebon Jeruk),68.0,5.0,28.0,94.0,13.0,SEDANG
501,DKI5 (Kebon Jeruk),88.0,5.0,39.0,131.0,14.0,TIDAK SEHAT
502,DKI5 (Kebon Jeruk),85.0,4.0,97.0,144.0,16.0,TIDAK SEHAT
503,DKI5 (Kebon Jeruk),65.0,5.0,11.0,137.0,9.0,TIDAK SEHAT
504,DKI5 (Kebon Jeruk),66.0,5.0,11.0,94.0,12.0,SEDANG
505,DKI5 (Kebon Jeruk),63.0,7.0,11.0,107.0,12.0,TIDAK SEHAT
506,DKI5 (Kebon Jeruk),72.0,5.0,11.0,144.0,10.0,TIDAK SEHAT
507,DKI5 (Kebon Jeruk),62.0,4.0,34.0,129.0,14.0,TIDAK SEHAT
508,DKI5 (Kebon Jeruk),55.0,4.0,26.0,200.0,12.0,SANGAT TIDAK SEHAT
509,DKI5 (Kebon Jeruk),70.0,5.0,24.0,165.0,11.0,TIDAK SEHAT
510,DKI5 (Kebon Jeruk),67.0,4.0,23.0,169.0,11.0,TIDAK SEHAT
511,DKI5 (Kebon Jeruk),70.0,4.0,37.0,144.0,17.0,TIDAK SEHAT
512,DKI5 (Kebon Jeruk),89.0,6.0,11.0,200.0,10.0,SANGAT TIDAK SEHAT
513,DKI5 (Kebon Jeruk),58.0,5.0,11.0,195.0,10.0,TIDAK SEHAT
514,DKI5 (Kebon Jeruk),62.0,6.0,21.0,139.0,9.0,TIDAK SEHAT
515,DKI5 (Kebon Jeruk),69.0,4.0,37.0,75.0,10.0,SEDANG
516,DKI5 (Kebon Jeruk),52.0,4.0,22.0,106.0,13.0,TIDAK SEHAT
517,DKI5 (Kebon Jeruk),60.0,6.0,27.0,190.0,9.0,TIDAK SEHAT
518,DKI5 (Kebon Jeruk),74.0,5.0,30.0,121.0,11.0,TIDAK SEHAT
519,DKI5 (Kebon Jeruk),58.0,7.0,34.0,133.0,20.0,TIDAK SEHAT
520,DKI5 (Kebon Jeruk),75.0,6.0,31.0,153.0,13.0,TIDAK SEHAT
521,DKI5 (Kebon Jeruk),59.0,6.0,18.0,108.0,13.0,TIDAK SEHAT
522,DKI5 (Kebon Jeruk),57.0,5.0,28.0,93.0,15.0,SEDANG
523,DKI5 (Kebon Jeruk),77.0,6.0,41.0,104.0,20.0,TIDAK SEHAT
524,DKI5 (Kebon Jeruk),78.0,6.0,41.0,109.0,12.0,TIDAK SEHAT
525,DKI5 (Kebon Jeruk),57.0,6.0,26.0,114.0,14.0,TIDAK SEHAT
526,DKI5 (Kebon Jeruk),77.0,5.0,45.0,211.0,11.0,SANGAT TIDAK SEHAT
527,DKI5 (Kebon Jeruk),59.0,5.0,11.0,161.0,10.0,TIDAK SEHAT
528,DKI5 (Kebon Jeruk),55.0,7.0,11.0,126.0,9.0,TIDAK SEHAT
529,DKI5 (Kebon Jeruk),67.0,8.0,25.0,99.0,12.0,SEDANG
530,DKI5 (Kebon Jeruk),59.0,4.0,25.0,100.0,12.0,SEDANG
531,DKI5 (Kebon Jeruk),80.0,6.0,35.0,136.0,13.0,TIDAK SEHAT
532,DKI5 (Kebon Jeruk),66.0,8.0,22.0,58.0,12.0,SEDANG
533,DKI5 (Kebon Jeruk),75.0,8.0,25.0,68.0,15.0,SEDANG
534,DKI5 (Kebon Jeruk),76.0,7.0,29.0,87.0,13.0,SEDANG
535,DKI5 (Kebon Jeruk),88.0,7.0,25.0,135.0,11.0,TIDAK SEHAT
536,DKI5 (Kebon Jeruk),82.0,6.0,29.0,94.0,14.0,SEDANG
537,DKI5 (Kebon Jeruk),96.0,8.0,43.0,79.0,13.0,SEDANG
538,DKI5 (Kebon Jeruk),81.0,8.0,31.0,64.0,12.0,SEDANG
539,DKI5 (Kebon Jeruk),80.0,6.0,32.0,73.0,13.0,SEDANG
540,DKI5 (Kebon Jeruk),67.0,6.0,27.0,97.0,13.0,SEDANG
541,DKI5 (Kebon Jeruk),70.0,5.0,31.0,65.0,11.0,SEDANG
542,DKI5 (Kebon Jeruk),69.0,6.0,11.0,214.0,21.0,SANGAT TIDAK SEHAT
543,DKI5 (Kebon Jeruk),52.0,5.0,25.0,205.0,17.0,SANGAT TIDAK SEHAT
544,DKI5 (Kebon Jeruk),78.0,6.0,47.0,65.0,18.0,SEDANG
545,DKI5 (Kebon Jeruk),53.0,4.0,35.0,65.0,11.0,SEDANG
546,DKI5 (Kebon Jeruk),55.0,6.0,32.0,65.0,16.0,SEDANG
547,DKI5 (Kebon Jeruk),53.0,7.0,24.0,117.0,14.0,TIDAK SEHAT
548,DKI5 (Kebon Jeruk),66.0,6.0,34.0,87.0,16.0,SEDANG
549,DKI5 (Kebon Jeruk),51.0,5.0,22.0,66.0,12.0,SEDANG
550,DKI5 (Kebon Jeruk),66.0,7.0,31.0,59.0,13.0,SEDANG
551,DKI5 (Kebon Jeruk),63.0,7.0,27.0,69.0,11.0,SEDANG
552,DKI5 (Kebon Jeruk),79.0,5.0,80.0,88.0,18.0,SEDANG
553,DKI5 (Kebon Jeruk),51.0,6.0,34.0,67.0,19.0,SEDANG
554,DKI5 (Kebon Jeruk),95.0,9.0,50.0,65.0,17.0,SEDANG
555,DKI5 (Kebon Jeruk),55.0,9.0,17.0,80.0,9.0,SEDANG
556,DKI5 (Kebon Jeruk),73.0,9.0,23.0,83.0,17.0,SEDANG
557,DKI5 (Kebon Jeruk),67.0,9.0,23.0,117.0,10.0,TIDAK SEHAT
558,DKI5 (Kebon Jeruk),60.0,9.0,20.0,81.0,12.0,SEDANG
559,DKI5 (Kebon Jeruk),69.0,9.0,24.0,65.0,13.0,SEDANG
560,DKI5 (Kebon Jeruk),88.0,9.0,27.0,96.0,11.0,SEDANG
561,DKI5 (Kebon Jeruk),90.0,9.0,47.0,62.0,13.0,SEDANG
562,DKI5 (Kebon Jeruk),57.0,8.0,16.0,61.0,10.0,SEDANG
563,DKI5 (Kebon Jeruk),56.0,5.0,17.0,61.0,11.0,SEDANG
564,DKI5 (Kebon Jeruk),51.0,7.0,20.0,80.0,12.0,SEDANG
565,DKI5 (Kebon Jeruk),57.0,9.0,37.0,72.0,19.0,SEDANG
566,DKI5 (Kebon Jeruk),106.0,9.0,83.0,65.0,22.0,TIDAK SEHAT
567,DKI5 (Kebon Jeruk),50.0,5.0,14.0,91.0,7.0,SEDANG
568,DKI5 (Kebon Jeruk),58.0,9.0,15.0,34.0,12.0,SEDANG
569,DKI5 (Kebon Jeruk),83.0,9.0,41.0,60.0,12.0,SEDANG
570,DKI5 (Kebon Jeruk),70.0,9.0,28.0,31.0,12.0,SEDANG
571,DKI5 (Kebon Jeruk),55.0,9.0,21.0,65.0,16.0,SEDANG
572,DKI5 (Kebon Jeruk),70.0,9.0,23.0,65.0,12.0,SEDANG
573,DKI5 (Kebon Jeruk),51.0,9.0,24.0,75.0,11.0,SEDANG
574,DKI5 (Kebon Jeruk),58.0,6.0,32.0,89.0,17.0,SEDANG
575,DKI5 (Kebon Jeruk),71.0,9.0,31.0,65.0,16.0,SEDANG
576,DKI5 (Kebon Jeruk),55.0,9.0,19.0,86.0,15.0,SEDANG
577,DKI5 (Kebon Jeruk),65.0,9.0,21.0,45.0,12.0,SEDANG
578,DKI5 (Kebon Jeruk),57.0,9.0,20.0,87.0,13.0,SEDANG
579,DKI5 (Kebon Jeruk),58.0,9.0,21.0,65.0,12.0,SEDANG
580,DKI5 (Kebon Jeruk),49.0,9.0,19.0,51.0,11.0,SEDANG
581,DKI5 (Kebon Jeruk),50.0,9.0,15.0,65.0,12.0,BAIK
582,DKI5 (Kebon Jeruk),67.0,4.0,32.0,41.0,11.0,SEDANG
583,DKI5 (Kebon Jeruk),53.0,4.0,18.0,65.0,8.0,SEDANG
584,DKI5 (Kebon Jeruk),37.0,4.0,24.0,65.0,9.0,BAIK
585,DKI5 (Kebon Jeruk),59.0,4.0,33.0,90.0,11.0,SEDANG
586,DKI5 (Kebon Jeruk),29.0,4.0,11.0,65.0,5.0,BAIK
587,DKI5 (Kebon Jeruk),39.0,4.0,13.0,53.0,6.0,SEDANG
588,DKI5 (Kebon Jeruk),44.0,4.0,11.0,68.0,7.0,SEDANG
589,DKI5 (Kebon Jeruk),45.0,4.0,11.0,64.0,5.0,SEDANG
590,DKI5 (Kebon Jeruk),41.0,4.0,10.0,61.0,7.0,SEDANG
591,DKI5 (Kebon Jeruk),55.0,4.0,17.0,64.0,8.0,SEDANG
592,DKI5 (Kebon Jeruk),55.0,4.0,24.0,65.0,10.0,SEDANG
593,DKI5 (Kebon Jeruk),53.0,4.0,14.0,65.0,9.0,SEDANG
594,DKI5 (Kebon Jeruk),36.0,4.0,9.0,65.0,6.0,BAIK
595,DKI5 (Kebon Jeruk),56.0,8.0,17.0,65.0,13.0,SEDANG
596,DKI5 (Kebon Jeruk),68.0,7.0,18.0,65.0,10.0,SEDANG
597,DKI5 (Kebon Jeruk),70.0,8.0,18.0,81.0,10.0,SEDANG
598,DKI5 (Kebon Jeruk),64.0,9.0,16.0,65.0,9.0,SEDANG
599,DKI5 (Kebon Jeruk),57.0,8.0,15.0,57.0,10.0,SEDANG
600,DKI5 (Kebon Jeruk),54.0,7.0,22.0,65.0,13.0,SEDANG
601,DKI5 (Kebon Jeruk),56.0,7.0,18.0,77.0,11.0,SEDANG
602,DKI5 (Kebon Jeruk),59.0,10.0,14.0,61.0,12.0,SEDANG
603,DKI5 (Kebon Jeruk),66.0,7.0,18.0,76.0,11.0,SEDANG
604,DKI5 (Kebon Jeruk),51.0,7.0,13.0,65.0,9.0,SEDANG
605,DKI5 (Kebon Jeruk),57.0,7.0,15.0,65.0,11.0,SEDANG
606,DKI5 (Kebon Jeruk),59.0,8.0,20.0,65.0,12.0,SEDANG
607,DKI5 (Kebon Jeruk),64.0,9.0,17.0,70.0,12.0,SEDANG
608,DKI5 (Kebon Jeruk),64.0,8.0,15.0,104.0,10.0,TIDAK SEHAT
609,DKI5 (Kebon Jeruk),82.0,8.0,20.0,65.0,16.0,SEDANG
610,DKI5 (Kebon Jeruk),66.0,8.0,19.0,58.0,13.0,SEDANG
611,DKI5 (Kebon Jeruk),54.0,10.0,12.0,84.0,10.0,SEDANG
612,DKI5 (Kebon Jeruk),62.0,7.0,14.0,73.0,7.0,SEDANG
613,DKI5 (Kebon Jeruk),61.0,7.0,13.0,90.0,11.0,SEDANG
614,DKI5 (Kebon Jeruk),58.0,7.0,15.0,97.0,10.0,SEDANG
615,DKI5 (Kebon Jeruk),70.0,8.0,22.0,59.0,12.0,SEDANG
616,DKI5 (Kebon Jeruk),62.0,9.0,17.0,69.0,11.0,SEDANG
